,Unnamed: 0,Item1,Item2,book,chapter,sentences_index,contain_ren,Start,End
9317,2476510,仁,君子,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9318,2476511,仁,不,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9319,2476512,仁,贵,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9320,2476513,仁,教,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9321,2476514,仁,以,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9322,2476515,仁,养,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9323,2476516,仁,也,chun-qiu-fan-lu,为人者天,14331,True,-206,9
9324,2488136,阳,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9325,2488176,气,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9326,2488215,暖,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9327,2488253,而,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9328,2488290,阴,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9329,2488326,气,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9330,2488361,寒,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9331,2488395,阳,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9332,2488428,气,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9333,2488460,予,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9334,2488491,而,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9335,2488521,阴,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9336,2488550,气,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9337,2488578,夺,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9338,2488605,阳,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9339,2488631,气,仁,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9340,2488657,仁,而,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9341,2488658,仁,阴,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9342,2488659,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9343,2488660,仁,戾,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9344,2488661,仁,阳,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9345,2488662,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9346,2488663,仁,宽,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9347,2488664,仁,而,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9348,2488665,仁,阴,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9349,2488666,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9350,2488667,仁,急,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9351,2488668,仁,阳,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9352,2488669,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9353,2488670,仁,爱,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9354,2488671,仁,而,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9355,2488672,仁,阴,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9356,2488673,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9357,2488674,仁,恶,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9358,2488675,仁,阳,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9359,2488676,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9360,2488677,仁,生,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9361,2488678,仁,而,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9362,2488679,仁,阴,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9363,2488680,仁,气,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9364,2488681,仁,杀,chun-qiu-fan-lu,阳尊阴卑,14412,True,-206,9
9365,2489174,天,仁,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9366,2489192,之,仁,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9367,2489209,好,仁,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9368,2489226,仁,而,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9369,2489227,仁,近,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9370,2489228,仁,恶,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9371,2489229,仁,戾,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9372,2489230,仁,之,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9373,2489231,仁,变,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9374,2489232,仁,而,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9375,2489233,仁,远,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9376,2489234,仁,大,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9377,2489235,仁,德,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9378,2489236,仁,而,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9379,2489237,仁,小,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9380,2489238,仁,刑,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9381,2489239,仁,之,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9382,2489240,仁,意,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9383,2489241,仁,也,chun-qiu-fan-lu,阳尊阴卑,14414,True,-206,9
9384,2491116,是,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9385,2491158,故,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9386,2491199,王,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9387,2491239,者,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9388,2491278,唯,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9389,2491316,天,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9390,2491353,之,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9391,2491389,施,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9392,2491424,施,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9393,2491458,其,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9394,2491491,时,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9395,2491523,而,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9396,2491554,成,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9397,2491584,之,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9398,2491613,法,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9399,2491641,其,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9400,2491668,命,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9401,2491694,而,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9402,2491719,循,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9403,2491743,之,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9404,2491766,诸,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9405,2491788,人,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9406,2491809,法,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9407,2491829,其,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9408,2491848,烽,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9409,2491866,而,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9410,2491883,以,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9411,2491899,起,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9412,2491914,事,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9413,2491928,治,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9414,2491941,其,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9415,2491953,道,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9416,2491964,而,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9417,2491974,以,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9418,2491983,出,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9419,2491991,法,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9420,2491998,治,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9421,2492004,其,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9422,2492009,志,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9423,2492013,而,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9424,2492016,归,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9425,2492018,之,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9426,2492019,于,仁,chun-qiu-fan-lu,王道通三,14427,True,-206,9
9427,2492020,仁,之,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9428,2492021,仁,美,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9429,2492022,仁,者,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9430,2492023,仁,在,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9431,2492024,仁,于,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9432,2492025,仁,天,chun-qiu-fan-lu,王道通三,14428,True,-206,9
9433,2492041,天,仁,chun-qiu-fan-lu,王道通三,14429,True,-206,9
9434,2492043,仁,也,chun-qiu-fan-lu,王道通三,14429,True,-206,9
9435,2492487,察,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9436,2492496,于,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9437,2492504,天,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9438,2492511,之,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9439,2492517,意,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9440,2492522,无,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9441,2492526,穷,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9442,2492529,极,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9443,2492531,之,仁,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9444,2492533,仁,也,chun-qiu-fan-lu,王道通三,14431,True,-206,9
9445,2492541,人,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9446,2492545,人,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9447,2492553,之,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9448,2492557,之,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9449,2492564,受,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9450,2492568,受,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9451,2492574,命,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9452,2492578,命,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9453,2492583,于,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9454,2492587,于,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9455,2492591,天,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9456,2492595,天,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9457,2492598,也,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9458,2492602,也,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9459,2492604,取,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9460,2492608,取,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9461,2492610,仁,于,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9462,2492611,仁,天,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9463,2492612,仁,而,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9464,2492613,仁,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9465,2492614,仁,也,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9466,2492617,于,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9467,2492620,天,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9468,2492622,而,仁,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9469,2492624,仁,也,chun-qiu-fan-lu,王道通三,14432,True,-206,9
9470,2534883,物,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9471,2534890,物,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9472,2534910,疾,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9473,2534917,疾,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9474,2534936,莫,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9475,2534943,莫,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9476,2534961,能,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9477,2534968,能,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9478,2534985,为,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9479,2534992,为,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9480,2535009,仁,义,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9481,2535010,仁,唯,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9482,2535011,仁,人,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9483,2535012,仁,独,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9484,2535013,仁,能,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9485,2535014,仁,为,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9486,2535015,仁,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9487,2535016,仁,义,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9488,2535017,仁,；,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9489,2535018,仁,物,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9490,2535019,仁,疾,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9491,2535020,仁,莫,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9492,2535021,仁,能,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9493,2535022,仁,偶,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9494,2535023,仁,天,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9495,2535024,仁,地,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9496,2535025,仁,唯,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9497,2535026,仁,人,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9498,2535027,仁,独,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9499,2535028,仁,能,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9500,2535029,仁,偶,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9501,2535030,仁,天,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9502,2535031,仁,地,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9503,2535037,义,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9504,2535058,唯,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9505,2535078,人,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9506,2535097,独,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9507,2535115,能,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9508,2535132,为,仁,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9509,2535149,仁,义,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9510,2535150,仁,；,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9511,2535151,仁,物,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9512,2535152,仁,疾,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9513,2535153,仁,莫,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9514,2535154,仁,能,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9515,2535155,仁,偶,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9516,2535156,仁,天,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9517,2535157,仁,地,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9518,2535158,仁,唯,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9519,2535159,仁,人,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9520,2535160,仁,独,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9521,2535161,仁,能,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9522,2535162,仁,偶,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9523,2535163,仁,天,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9524,2535164,仁,地,chun-qiu-fan-lu,人副天数,14621,True,-206,9
9525,2551868,任,仁,chun-qiu-fan-lu,五行相胜,14676,True,-206,9
9526,2551872,仁,义,chun-qiu-fan-lu,五行相胜,14676,True,-206,9
9527,2551873,仁,而,chun-qiu-fan-lu,五行相胜,14676,True,-206,9
9528,2551874,仁,已,chun-qiu-fan-lu,五行相胜,14676,True,-206,9
9529,2552314,司,尚仁,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9530,2552334,农,尚仁,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9531,2552354,尚仁,进,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9532,2552355,尚仁,经,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9533,2552356,尚仁,术,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9534,2552357,尚仁,之,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9535,2552358,尚仁,士,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9536,2552359,尚仁,道,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9537,2552360,尚仁,之,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9538,2552361,尚仁,以,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9539,2552362,尚仁,帝,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9540,2552363,尚仁,王,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9541,2552364,尚仁,之,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9542,2552365,尚仁,路,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9543,2552366,尚仁,将,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9544,2552367,尚仁,顺,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9545,2552368,尚仁,其,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9546,2552369,尚仁,美,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9547,2552370,尚仁,匡,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9548,2552371,尚仁,其,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9549,2552372,尚仁,恶,chun-qiu-fan-lu,五刑相生,14682,True,-206,9
9550,2553390,司马,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9551,2553443,尚智,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9552,2553495,进,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9553,2553546,贤,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9554,2553596,圣,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9555,2553645,之,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9556,2553693,士,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9557,2553740,上,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9558,2553786,知,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9559,2553831,天,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9560,2553875,文,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9561,2553918,其,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9562,2553960,形,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9563,2554001,兆,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9564,2554041,未,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9565,2554080,见,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9566,2554118,其,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9567,2554155,萌,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9568,2554191,芽,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9569,2554226,未,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9570,2554260,生,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9571,2554293,昭,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9572,2554325,然,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9573,2554356,独,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9574,2554386,见,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9575,2554415,存,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9576,2554443,亡,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9577,2554470,之,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9578,2554496,机,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9579,2554521,得,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9580,2554545,失,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9581,2554568,之,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9582,2554590,要,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9583,2554611,治,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9584,2554631,乱,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9585,2554650,之,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9586,2554668,源,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9587,2554685,豫,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9588,2554701,禁,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9589,2554716,未,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9590,2554730,然,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9591,2554743,之,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9592,2554755,前,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9593,2554766,至,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9594,2554776,忠,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9595,2554785,厚,仁,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9596,2554794,仁,辅,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9597,2554795,仁,翼,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9598,2554796,仁,其,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9599,2554797,仁,君,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9600,2554798,仁,周,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9601,2554799,仁,公,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9602,2554800,仁,是,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9603,2554801,仁,也,chun-qiu-fan-lu,五刑相生,14688,True,-206,9
9604,2574975,此,仁,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9605,2574988,不,仁,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9606,2575000,信,仁,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9607,2575012,仁,贤,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9608,2575013,仁,不,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9609,2575014,仁,敬,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9610,2575015,仁,父,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9611,2575016,仁,兄,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9612,2575017,仁,淫,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9613,2575018,仁,无,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9614,2575019,仁,度,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9615,2575020,仁,宫,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9616,2575021,仁,室,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9617,2575022,仁,荣,chun-qiu-fan-lu,五行变救,14786,True,-206,9
9618,2597877,高,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9619,2597939,其,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9620,2598000,位,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9621,2598060,所,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9622,2598119,以,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9623,2598177,为,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9624,2598234,尊,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9625,2598290,也,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9626,2598345,下,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9627,2598399,其,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9628,2598452,施,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9629,2598504,所,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9630,2598555,以,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9631,2598605,为,仁,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9632,2598655,仁,也,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9633,2598656,仁,藏,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9634,2598657,仁,其,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9635,2598658,仁,形,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9636,2598659,仁,所,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9637,2598660,仁,以,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9638,2598661,仁,为,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9639,2598662,仁,神,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9640,2598663,仁,也,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9641,2598664,仁,见,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9642,2598665,仁,其,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9643,2598666,仁,光,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9644,2598667,仁,所,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9645,2598668,仁,以,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9646,2598669,仁,为,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9647,2598670,仁,明,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9648,2598671,仁,也,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9649,2598672,仁,序,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9650,2598673,仁,列,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9651,2598674,仁,星,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9652,2598675,仁,所,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9653,2598676,仁,以,chun-qiu-fan-lu,天地之行,14978,True,-206,9
9654,2598677,仁,相,chun-qiu-fan-lu,天地之行,14978,True,-206,9
